Unnamed: 0,Species,Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,ICO.Number,Company,Altitude,Region,Producer,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,Expiration,Certification.Body,Certification.Address,Certification.Contact,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,Expiration_Year,Year_Difference,Grading.Year,Grading.Quarter,Grading.Month,Grading.Day,Grading.Weekday,Expiration.Year,Expiration.Quarter,Expiration.Month,Expiration.Day,Expiration.Weekday
830,Arabica,modesto landeros flores,Mexico,mata larga,Unknown,finca mata larga,0,Unknown,1830.9876708757638,fortín de las flores,MODESTO LANDEROS FLORES,62,1.0,AMECAFE,2012.0,2012-07-11,MODESTO LANDEROS FLORES,Bourbon,Washed / Wet,7.67,7.42,7.33,7.83,7.5,7.5,9.33,10.0,10.0,7.33,81.92,0.12,0,0.0,Green,0,2013-07-11,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1000.0,1000.0,1000.0,2013,1.0,2012,3,7,11,3,2013,3,7,11,4
831,Arabica,nucoffee,Brazil,sitío corrego da olaria/são caetano,Unknown,Unknown,002/1241/0244,nucoffee,1830.9876708757638,grama valley,Fioravante Malagutti,8,60.0,NUCOFFEE,2012.0,2012-02-29,NUCOFFEE,Mundo Novo,Natural / Dry,7.42,7.58,7.25,7.5,7.33,7.5,10.0,10.0,10.0,7.33,81.92,0.12,0,0.0,Green,3,2013-02-28,NUCOFFEE,567f200bcc17a90070cb952647bf88141ad9c80c,aa2ff513ffb9c844462a1fb07c599bce7f3bb53d,m,1100.0,1100.0,1100.0,2013,1.0,2012,1,2,29,3,2013,1,2,28,4
833,Arabica,juan luis alvarado romero,Guatemala,la esmeralda,11/23/0634,beneficio ixchel,11/23/0634,"unex guatemala, s.a.",1830.9876708757638,oriente,JESUS RAMIREZ,25,69.0,Asociacion Nacional Del Café,2017.0,2017-08-22,Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.42,7.5,7.25,7.5,7.33,7.42,10.0,10.0,10.0,7.42,81.83,0.1,1,0.0,Green,1,2018-08-22,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,157.8864,157.8864,157.8864,2018,1.0,2017,3,8,22,2,2018,3,8,22,3
834,Arabica,troy quimby,Costa Rica,estate la patricia,LP-C211-182,micro beneficio la cabaña-javier meza,Unknown,bold coast coffee,1830.9876708757638,tarrazu,Manuel Montero,15,46.0,Specialty Coffee Association,2016.0,2017-02-13,Troy Quimby,Catuai,Pulped natural / honey,7.25,7.33,7.5,7.33,7.67,7.42,10.0,10.0,10.0,7.33,81.83,0.0,1,0.0,Green,4,2018-02-13,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1900.0,1900.0,1900.0,2018,2.0,2017,1,2,13,1,2018,1,2,13,2
835,Arabica,gabriel barbara,Brazil,helena,2017/001,copag,02/0143-0/0292,volcafe ltda.,1830.9876708757638,monte carmelo,Helena Pingnatti Ricci,200,59.0,Brazil Specialty Coffee Association,2016.0,2017-01-20,Gabriel Barbara,Mundo Novo,Natural / Dry,7.42,7.5,7.42,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83,0.11,0,1.0,Green,3,2018-01-20,Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,973.0,973.0,973.0,2018,2.0,2017,1,1,20,5,2018,1,1,20,6
836,Arabica,aulia arif syahri,Indonesia,mudar,BALI INTEN DEWATA,pt. olam indonesia,015/1969/008,pt. olam indonesia,1830.9876708757638,bali,MUDAR,166,30.0,Specialty Coffee Association,2015.0,2017-01-19,Aulia Arif Syahri,Other,Other,7.75,7.83,7.58,7.75,7.92,7.83,10.0,10.0,10.0,5.17,81.83,0.11,0,1.0,Green,0,2018-01-19,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1250.0,1250.0,1250.0,2018,3.0,2017,1,1,19,4,2018,1,1,19,5
837,Arabica,juan luis alvarado romero,Guatemala,chapultepec,11/23/0507,beneficio ixchel,11/23/0507,"unex guatemala, s.a.",1830.9876708757638,norte,CHAPULTEPEC,130,69.0,Asociacion Nacional Del Café,2015.0,2016-08-02,Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.58,7.5,7.33,7.42,7.58,7.25,10.0,10.0,10.0,7.17,81.83,0.1,2,0.0,Green,6,2017-08-02,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,3280.0,3280.0,3280.0,2017,2.0,2016,3,8,2,2,2017,3,8,2,3
838,Arabica,ipanema coffees,Brazil,rio verde,Unknown,ipanema comercial e exportadora sa,002/4177/0150,ipanema coffees,1830.9876708757638,south of minas,Ipanema Agrícola SA,320,2.0,Brazil Specialty Coffee Association,2014.622034907094,2015-10-08,Ipanema Coffees,Yellow Bourbon,Natural / Dry,7.17,7.58,6.83,7.5,7.75,7.25,10.0,10.0,10.0,7.75,81.83,0.0,0,0.0,Green,1,2016-10-07,Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,1.0,1.0,1.0,2016,Unknown,2015,4,10,8,4,2016,4,10,7,5
839,Arabica,ipanema coffees,Brazil,rio verde,Unknown,ipanema comercial e exportadora sa,002/4177/0164,ipanema coffees,1830.9876708757638,south of minas,Ipanema Agrícola SA,300,2.0,Brazil Specialty Coffee Association,2014.622034907094,2015-10-08,Ipanema Coffees,Yellow Bourbon,Natural / Dry,7.58,7.0,6.92,6.92,7.67,7.5,10.0,10.0,10.0,8.25,81.83,0.0,0,0.0,Green,0,2016-10-07,Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,1.0,1.0,1.0,2016,Unknown,2015,4,10,8,4,2016,4,10,7,5
840,Arabica,u mg mg,Myanmar,wat-ka-bu,Unknown,Unknown,unspecified,Unknown,1830.9876708757638,ywar ngan,U Mg Mg,1,2.0,Coffee Quality Institute,2015.0,2015-07-17,U Mg Mg,Catuai,Washed / Wet,7.33,7.58,7.5,7.42,7.33,7.33,10.0,10.0,10.0,7.33,81.83,0.0,0,0.0,Green,2,2016-07-16,Coffee Quality Institute,1d4c7f93129f9fb1c8a5f0ce0e36cc1cf4c2f4d7,0f62c9236e3ff5c4921da1e22a350aa99482779d,m,4001.0,4001.0,4001.0,2016,1.0,2015,3,7,17,5,2016,3,7,16,6
841,Arabica,viridiana,Mexico,rancho bonito,Unknown,rancho bonito,Unknown,agroindustrias unidas de mexico sa de cv,1830.9876708757638,chiapas,MARTINIANO A. MORENO ALVARADO,250,2.0,Asociación Mexicana De Cafés y Cafeterías De Especialidad A.C.,2015.0,2015-06-25,VIRIDIANA,Catuai,Washed / Wet,7.58,7.5,7.33,7.5,7.17,7.33,10.0,10.0,10.0,7.42,81.83,0.11,0,0.0,Green,7,2016-06-24,Asociación Mexicana De Cafés y Cafeterías De Especialidad A.C.,3441698871fa609a44ce947e8944ee42eb4428b9,9894541e8065ee718165a1d432389d114defc38c,m,1350.0,1500.0,1425.0,2016,1.0,2015,2,6,25,4,2016,2,6,24,5
842,Arabica,cadexsa,Honduras,cerro bueno,Unknown,cadexsa,13-63-301,cadexsa,1830.9876708757638,marcala,JOSE OMAR ACOSTA,275,1.0,Instituto Hondureño del Café,2015.0,2015-05-12,CADEXSA,Catuai,Washed / Wet,7.5,7.5,7.33,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83,0.12,0,0.0,Green,1,2016-05-11,Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1400.0,1400.0,1400.0,2016,1.0,2015,2,5,12,2,2016,2,5,11,3
843,Arabica,"cafetalera internacional cafinter, s.a.",Costa Rica,el patalillo,Unknown,el patalillo,5-019-0118,"cafetalera internacional cafinter, s.a.",1830.9876708757638,tres rios,JOSE FRANCISCO GONZALEZ,275,18975.0,Specialty Coffee Association of Costa Rica,2015.0,2015-05-07,"CAFETALERA INTERNACIONAL CAFINTER, S.A.",Caturra,Washed / Wet,7.67,7.5,7.5,7.25,7.08,7.42,10.0,10.0,10.0,7.42,81.83,0.09,0,0.0,Green,0,2016-05-06,Specialty Coffee Association of Costa Rica,8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1,5eb2b7129d9714c43825e44dc3bca9423de209e9,m,1200.0,1400.0,1300.0,2016,1.0,2015,2,5,7,4,2016,2,5,6,5
844,Arabica,"lin, che-hao krude 林哲豪",Taiwan,gao chun fang 高醇坊,Unknown,gao chun fang 高醇坊,Taiwan,taiwan coffee laboratory,1830.9876708757638,"dongshan dist., tainan city 臺南市東山區",LIN SIN JI 林信吉,8,5.0,Specialty Coffee Association,2014.0,2015-04-30,"Lin, Che-Hao Krude 林哲豪",Typica,Washed / Wet,7.67,7.33,7.17,7.25,7.75,7.33,10.0,10.0,10.0,7.33,81.83,0.0,0,0.0,Green,0,2016-04-29,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,700.0,700.0,700.0,2016,2.0,2015,2,4,30,4,2016,2,4,29,5
845,Arabica,essencecoffee,Indonesia,dozen small farmer,Unknown,Unknown,15041753,essence coffee,1830.9876708757638,lington nihuta,Unknown,300,10.0,Blossom Valley International,2014.0,2015-03-21,EssenceCoffee,Typica,Other,7.42,7.42,7.42,7.33,7.42,7.42,10.0,10.0,10.0,7.42,81.83,0.11,2,0.0,None,6,2016-03-20,Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,1300.0,1300.0,1300.0,2016,2.0,2015,1,3,21,6,2016,1,3,20,7
846,Arabica,afca,Malawi,kakoma,Unknown,mzuzu coffee coop union,2,mzuzu coffee planters coop union,1830.9876708757638,kakoma,Mzuzu Coffee Coop Union,24,60.0,Africa Fine Coffee Association,2014.0,2014-10-31,AFCA,Gesha,Washed / Wet,7.58,7.42,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.42,81.83,0.13,0,0.0,Green,0,2015-10-31,Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1556.0,1556.0,1556.0,2015,1.0,2014,4,10,31,5,2015,4,10,31,6
847,Arabica,ipanema coffees,Brazil,rio verde,Unknown,ipanema coffees,002/1660/0065,ipanema coffees,1830.9876708757638,south of minas,Ipanema Agrícola SA,320,2.0,Specialty Coffee Association,2013.707999270807,2014-10-15,Ipanema Coffees,Bourbon,Natural / Dry,7.33,7.58,7.25,7.17,7.83,7.33,10.0,10.0,10.0,7.33,81.83,0.11,0,0.0,Green,0,2015-10-15,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1100.0,1100.0,1100.0,2015,Unknown,2014,4,10,15,3,2015,4,10,15,4
848,Arabica,gran manzana y el aguacate,Honduras,gran manzana y el aguacate,Unknown,cigrah sps,13-111-311,cigrah,1830.9876708757638,comayagua,"Tomás Sosa, Juan Damaso",275,1.0,Instituto Hondureño del Café,2014.0,2014-05-16,Unknown,Caturra,Natural / Dry,7.5,7.5,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.5,81.83,0.1,0,0.0,Green,4,2015-05-16,Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1350.0,1350.0,1350.0,2015,1.0,2014,2,5,16,5,2015,2,5,16,6
849,Arabica,kurt kappeli,Mexico,various,Unknown,cafe gourmet de sierra azul sc,0016-2814-0002,globus coffee,1830.9876708757638,"siltepec el triunfo, chiapas, mexico",various small producers,280,2.0,Specialty Coffee Association,2014.0,2014-04-26,Kurt Kappeli,Typica,Washed / Wet,7.42,7.42,7.25,7.5,7.33,7.42,10.0,10.0,10.0,7.5,81.83,0.11,0,0.0,Green,0,2015-04-26,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1550.0,1550.0,1550.0,2015,1.0,2014,2,4,26,6,2015,2,4,26,7
850,Arabica,racafe & cia s.c.a,Colombia,Unknown,Unknown,Unknown,3-37-2547,racafe & cia s.c.a,1830.9876708757638,huila,LA PLATA,50,70.0,Almacafé,2013.0,2013-07-19,Racafe & Cia S.C.A,Caturra,Washed / Wet,7.5,7.5,7.0,7.42,7.5,7.58,10.0,10.0,10.0,7.33,81.83,0.0,2,0.0,Bluish-Green,0,2014-07-19,Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1600.0,1950.0,1775.0,2014,1.0,2013,3,7,19,5,2014,3,7,19,6
851,Arabica,kona pacific farmers cooperative,United States (Hawaii),Unknown,Unknown,Unknown,KF315210,kona pacific farmers cooperative,1830.9876708757638,kona,Unknown,19,45.3592,Specialty Coffee Association,2012.0,2013-03-06,Kona Pacific Farmers Cooperative,Hawaiian Kona,Natural / Dry,7.83,7.83,7.83,8.0,7.83,7.83,10.0,6.67,10.0,8.0,81.83,0.0,1,0.0,Bluish-Green,1,2014-03-06,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,1812.3495975560081,1849.6257441955195,1830.9876708757638,2014,2.0,2013,1,3,6,3,2014,1,3,6,4
852,Arabica,jacques pereira carneiro,Brazil,sertao farm,Unknown,armazens gerais cocarive,002/1352/0159,exportadora de cafés carmo de minas ltda,1830.9876708757638,sul de minas,NAZARETH DIAS PEREIRA,300,60.0,Specialty Coffee Association,2012.0,2013-03-02,Jacques Pereira Carneiro,Bourbon,Semi-washed / Semi-pulped,7.75,7.75,7.5,7.42,7.83,7.75,9.33,9.33,9.33,7.83,81.83,0.12,0,0.0,Bluish-Green,0,2014-03-02,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1250.0,1250.0,1250.0,2014,2.0,2013,1,3,2,6,2014,1,3,2,7
853,Arabica,juan luis alvarado romero,Guatemala,el sacramento,Unknown,beneficio ixchel,11/23/0397,"unex guatemala, s.a.",1830.9876708757638,oriente,LUIS RODRIGUEZ,250,69.0,Asociacion Nacional Del Café,2013.0,2013-02-26,Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.83,7.67,7.33,7.33,7.67,7.83,9.33,10.0,9.33,7.5,81.83,0.11,0,0.0,Green,1,2014-02-26,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1310.64,1310.64,1310.64,2014,1.0,2013,1,2,26,2,2014,1,2,26,3
854,Arabica,christina dusing,Mexico,finca muxbal,Unknown,ecc beneficio veracruz,1506543018,Unknown,1830.9876708757638,veracruz,MARIA MAGDALENA LUETHJE Y GRIS,302,1.0,AMECAFE,2012.0,2012-08-31,CHRISTINA DUSING,Bourbon,Washed / Wet,7.83,7.33,7.25,7.58,7.25,7.33,10.0,10.0,10.0,7.25,81.83,0.12,0,0.0,Green,2,2013-08-31,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1500.0,1500.0,1500.0,2013,1.0,2012,3,8,31,5,2013,3,8,31,6
855,Arabica,jorge francisco martinez hachity,Mexico,el deseo,Unknown,beneficio el grande,1104363377,Unknown,1830.9876708757638,coatepec,JORGE FRANCISCO MARTINEZ HACHITY,15,1.0,AMECAFE,2012.0,2012-07-11,JORGE FRANCISCO MARTINEZ HACHITY,Typica,Semi-washed / Semi-pulped,7.33,7.33,7.25,7.5,7.5,7.5,10.0,10.0,10.0,7.42,81.83,0.12,0,0.0,Green,10,2013-07-11,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1250.0,1250.0,1250.0,2013,1.0,2012,3,7,11,3,2013,3,7,11,4
859,Arabica,juan luis alvarado romero,Guatemala,las merceditas,11/23/0514,beneficio ixchel,11/23/0514,"unex guatemala, s.a.",1830.9876708757638,san marcos,ANGEL DE LEON,50,69.0,Asociacion Nacional Del Café,2017.0,2017-06-22,Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.5,7.5,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.75,0.11,0,1.0,Green,1,2018-06-22,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,1700.0,1700.0,1700.0,2018,1.0,2017,2,6,22,4,2018,2,6,22,5
860,Arabica,"sunvirtue co., ltd.",Vietnam,apollo estate,Unknown,apollo estate,Unknown,"sunvirtue co., ltd.",1830.9876708757638,vietnam,Richard Yeh,1,2.0,Specialty Coffee Association,2014.0,2015-12-21,"Sunvirtue Co., Ltd.",Caturra,Washed / Wet,7.0,7.08,7.33,7.5,7.5,7.33,10.0,10.0,10.0,8.0,81.75,0.12,0,0.0,Bluish-Green,0,2016-12-20,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1040.0,1040.0,1040.0,2016,2.0,2015,4,12,21,1,2016,4,12,20,2
861,Arabica,ngorogoro convenant estate,"Tanzania, United Republic Of",ngorogoro convenant estate,Unknown,ngorogoro convenant estate,C15,ngorogoro convenant estate,1830.9876708757638,ngorogoro,Ngorogoro Convenant Estate,1,60.0,Africa Fine Coffee Association,2014.0,2015-01-08,Ngorogoro Convenant Estate,Other,Washed / Wet,7.42,7.42,7.42,7.42,7.33,7.33,10.0,10.0,10.0,7.42,81.75,0.12,0,0.0,Bluish-Green,4,2016-01-08,Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1500.0,1700.0,1600.0,2016,2.0,2015,1,1,8,4,2016,1,1,8,5
863,Arabica,saul m. hernandez ramirez,Mexico,los magueyes,Unknown,en santa maria temaxcalapa,1702772155,Unknown,1830.9876708757638,"tenango de doria, hidalgo","PEREZ LEMUS, FELIX",10,1.0,AMECAFE,2012.0,2012-09-27,SAUL M. HERNANDEZ RAMIREZ,Bourbon,Washed / Wet,7.5,7.5,7.33,7.42,7.25,7.25,10.0,10.0,10.0,7.5,81.75,0.13,2,0.0,None,9,2013-09-27,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,774.0,774.0,774.0,2013,1.0,2012,3,9,27,4,2013,3,9,27,5
864,Arabica,sergio landa alarcon,Mexico,finca tepictla,Unknown,tepictla y xalapa veracruz,1104372561,Unknown,1830.9876708757638,tepictla,SERGIO LANDA ALARCON,100,1.0,AMECAFE,2012.0,2012-09-10,SERGIO LANDA ALARCON,Mundo Novo,Washed / Wet,7.42,7.5,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.25,81.75,0.13,0,0.0,Green,23,2013-09-10,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1250.0,1250.0,1250.0,2013,1.0,2012,3,9,10,1,2013,3,9,10,2
865,Arabica,diego manuel woolrich ramirez,Mexico,"arroyo triste, arroyo triste, san jose vista hermosa",Unknown,"arroyo triste, arroyo triste, san jose vista hermosa","2037240, 2037150,1400213685",Unknown,1830.9876708757638,oaxaca,"CENEN TORRES CORTES, AVELINO TORES CORTES, JUAN VENTURA GUZMAN",42,1.0,AMECAFE,2012.0,2012-09-04,DIEGO MANUEL WOOLRICH RAMIREZ,Typica,Washed / Wet,7.42,7.5,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.25,81.75,0.11,0,0.0,Green,1,2013-09-04,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1100.0,1100.0,1100.0,2013,1.0,2012,3,9,4,2,2013,3,9,4,3
866,Arabica,armando luis pohlenz martinez,Mexico,Unknown,Unknown,finca custepec,2676,beneficio custepec s.a. de c.v.,1830.9876708757638,la concordia,ARMANDO LUIS POHLENZ MARTINEZ,250,1.0,AMECAFE,2012.0,2012-08-30,ARMANDO LUIS POHLENZ MARTINEZ,Caturra,Washed / Wet,7.33,7.42,7.33,7.67,7.42,7.25,10.0,10.0,10.0,7.33,81.75,0.12,10,0.0,Green,14,2013-08-30,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1550.0,1550.0,1550.0,2013,1.0,2012,3,8,30,4,2013,3,8,30,5
867,Arabica,enrique eduardo lopez aguilar,Mexico,santa cruz - pante doña graciela,Unknown,Unknown,PCO-031106-CF7,finca las nubes,1830.9876708757638,la concordia,GRACIELA AGUILAR PERALTA,28,1.0,AMECAFE,2012.0,2012-06-06,Enrique Eduardo Lopez Aguilar,Typica,Washed / Wet,7.5,7.42,7.25,7.33,7.67,7.25,10.0,10.0,10.0,7.33,81.75,0.12,0,0.0,Unknown,1,2013-06-06,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1650.0,1650.0,1650.0,2013,1.0,2012,2,6,6,3,2013,2,6,6,4
868,Arabica,exportadora de cafe condor s.a,Colombia,Unknown,Unknown,trilladora bonanza - armenia quindioa,3-68-0059,exportadora de cafe condor s.a,1830.9876708757638,huila,Unknown,250,70.0,Almacafé,2011.0,2011-12-22,Exportadora de Cafe Condor S.A,Caturra,Washed / Wet,7.33,7.42,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.17,81.75,0.0,0,0.0,Green,1,2012-12-21,Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1750.0,1750.0,1750.0,2012,1.0,2011,4,12,22,4,2012,4,12,21,5
870,Arabica,ipanema coffees,Brazil,fazenda capoeirnha,019/17,dry mill,002/1660/0079,ipanema coffees,1830.9876708757638,south of minas,Ipanema Agricola S.A,320,60.0,Brazil Specialty Coffee Association,2016.4501061796686,2017-10-20,Ipanema Coffees,Bourbon,Natural / Dry,7.42,7.5,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.25,81.67,0.11,0,0.0,Green,5,2018-10-20,Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,890.0,890.0,890.0,2018,Unknown,2017,4,10,20,5,2018,4,10,20,6
871,Arabica,juan luis alvarado romero,Guatemala,las merceditas,11/23/0640,beneficio ixchel,11/23/0640,"unex guatemala, s.a.",1830.9876708757638,san marcos,ANGEL DE LEON,50,69.0,Asociacion Nacional Del Café,2017.0,2017-08-22,Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.42,7.42,7.08,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67,0.1,0,0.0,Green,1,2018-08-22,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,1700.0,1700.0,1700.0,2018,1.0,2017,3,8,22,2,2018,3,8,22,3
872,Arabica,juan luis alvarado romero,Guatemala,la esmeralda,11/23/0701,beneficio ixchel,11/23/0701,"unex guatemala, s.a.",1830.9876708757638,santa rosa,JESUS RAMIREZ,80,69.0,Asociacion Nacional Del Café,2017.0,2017-06-05,Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.42,7.33,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.33,81.67,0.12,0,1.0,Green,3,2018-06-05,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1219.2,1219.2,1219.2,2018,1.0,2017,2,6,5,1,2018,2,6,5,2
873,Arabica,cadexsa,Honduras,bethel,340,dry mill,13-63-174,cadexsa,1830.9876708757638,marcala,JOSE OMAR ACOSTA,275,69.0,Instituto Hondureño del Café,2016.0,2016-05-02,CADEXSA,Catuai,Washed / Wet,7.58,7.5,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.67,0.11,0,0.0,Blue-Green,2,2017-05-02,Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1450.0,1450.0,1450.0,2017,1.0,2016,2,5,2,1,2017,2,5,2,2
877,Arabica,ipanema coffees,Brazil,rio verde,Unknown,ipanema comercial e exportadora sa,002/4177/0150,ipanema coffees,1830.9876708757638,south of minas,Ipanema Agrícola SA,320,2.0,Brazil Specialty Coffee Association,2014.622034907094,2015-10-08,Ipanema Coffees,Yellow Bourbon,Natural / Dry,7.25,7.75,6.92,7.42,7.5,7.58,10.0,10.0,10.0,7.25,81.67,0.0,0,0.0,Green,0,2016-10-07,Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,1.0,1.0,1.0,2016,Unknown,2015,4,10,8,4,2016,4,10,7,5
878,Arabica,dae ltd company,"Tanzania, United Republic Of",multiple,Unknown,dae ltd,C001,dae ltd company,1830.9876708757638,mbinga,DAE Ltd,20,60.0,Africa Fine Coffee Association,2014.0,2015-01-02,DAE Ltd Company,Other,Washed / Wet,7.42,7.33,7.25,7.42,7.5,7.42,10.0,10.0,10.0,7.33,81.67,0.12,0,0.0,Green,0,2016-01-02,Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1200.0,1800.0,1500.0,2016,2.0,2015,1,1,2,5,2016,1,1,2,6
879,Arabica,tembo coffee company ltd,"Tanzania, United Republic Of",ilomba 1,Unknown,tembo coffee company ltd,C39,tembo coffee company ltd,1830.9876708757638,"ilomba vilage, mbozi",Tembo Coffee Company Ltd,10,60.0,Africa Fine Coffee Association,2013.0,2014-12-15,Tembo Coffee Company Ltd,Other,Washed / Wet,7.33,7.33,7.5,7.25,7.42,7.33,10.0,10.0,10.0,7.5,81.67,0.12,0,0.0,Green,7,2015-12-15,Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1700.0,1700.0,1700.0,2015,2.0,2014,4,12,15,1,2015,4,12,15,2
